username,rating,content,at,sentiment
Pengguna Google,1,quiz sering ngebug,2025-10-27 11:07:29,negatif
Pengguna Google,4,"gimana sih, aplikasi nya sih emang bagus tapi kenapa ya pas quiz nya dh di submit malah banyak jawaban yg udh bener malah pindah sendiri berakhir salah , dh 2 kali lohh apalah , dahal aplikasinya membantu banget plis dong perbaikin☹️",2025-10-27 05:42:17,positif
Pengguna Google,5,download,2025-10-25 09:37:09,positif
Pengguna Google,2,"lemot bgt, load terus dan lama, baru sebntar udh penuh",2025-10-22 23:30:12,negatif
Pengguna Google,4,Bagus,2025-10-21 20:16:06,positif
Pengguna Google,5,kedepannya boleh tolong tambahkan fitur mematikan notifikasi komentar di setiap materi atau perbanyak fitur pilihan untuk notifikasi. terimakasih. aplikasinya cukup membantu,2025-10-19 21:18:31,positif
Pengguna Google,4,"tolong buat pengaturan notifikasi lebih terperinci, jadi bisa filter notifikasi prioritas",2025-10-19 20:56:54,positif
Pengguna Google,1,MENGECEWAKAN!!!!!!!!!!! GAK BERGUNA,2025-10-17 20:42:06,negatif
Pengguna Google,4,mohon dengan sangat agar aaplikasi edlink bisa tampil secara landscape karena pada tablet saya kesusahan untuk mengetik pesan. terimakasih,2025-10-15 20:53:11,positif
Pengguna Google,5,mantap luarbiasa,2025-10-15 09:25:05,positif
Pengguna Google,1,"udah ter upload tapi gak ada masuk malah jadi telat ngirim tugas habis waktu deadline gara"" ga masuk""",2025-10-14 19:17:28,negatif
Pengguna Google,1,"aplikasi gajelas, mau absen masa muka sendiri ga dikenal aneh ini. ga cocok untuk absensi",2025-10-14 14:39:16,negatif
Pengguna Google,1,"aplikasi burik, absen saja dipersulit, mau absen malah katanya berbeda dari yang didaftarkan",2025-10-14 14:38:17,negatif
Pengguna Google,1,aplikasinya jelek banget. masa saya absensi pake foto wajah berbeda dari yang di daftar.,2025-10-14 14:38:09,negatif
Pengguna Google,4,setelah di update kenapa sudah tidak bisa lagi buka pddikti ya?,2025-10-10 00:10:38,positif
Pengguna Google,4,KA punten ini saya masih susah untuk KRS yang dari web bisa tapi pas di apk tidak bisa bisa tolong jelasin kendalanya kenapa?,2025-10-09 20:58:41,positif
Pengguna Google,1,"makin update kok makin aneh makin berkurang fiturnya, dulu sampai smt 4 masih bisa unduh langsung file terlampir, sekarang tombol unduhnya gak ada, mau kirim tugas juga ngebug, diminta izin aplikasi terus, padahal semua izin sudah diapprove jadi lebih sulit untuk kirim tugas, kecewa pokoknya",2025-10-09 20:27:58,negatif
Pengguna Google,1,pusing mun dosen nya membari tugas trus,2025-10-03 23:37:37,negatif
Pengguna Google,1,"Notifikasi sering tidak masuk jadi sering tertinggal dan membuat miskomunikasi antara dosen dan Mahasiswa. Tambahan, Fitur edit foto profile bermasalah. Helpdesk ditanya bukannya kasih solusi malah bilang di dia bisa. Kalau gitu kenapa enggak dikasihkan saja device-nya yang lancar ke user biar dipakai. Benar-benar jelek ini aplikasi baik dari fitur maupun helpdesk. 👎👎👎👎",2025-10-02 10:18:25,negatif
Pengguna Google,1,pemberian notifikasi pada mahasiswa lambat! banyak mahasiswa yang sering ketinggalan deadline karna notifikasi terlambat atau tidak ada! tolong perbaiki,2025-10-01 14:51:45,negatif
Pengguna Google,5,kak aplikasinya gak bisa login pakai akun mahasiswa saya hari ini,2025-10-01 09:25:27,positif
Pengguna Google,4,"Tolong periksa untuk device Redmi Note 8, pada fitur camera scan QR codenya tadi saya coba tidak bisa zoom in-out. edit: ternyata belum update punya saya",2025-09-29 10:07:52,positif
Pengguna Google,1,sering eror pada jaringan,2025-09-28 09:20:45,negatif
Pengguna Google,1,"kenapa pas saya login dengan nip yang sesuai tidak bisa masuk ke layar utama, dan sambung kan universitas harus menggunakan akun siakad kenapa ndak bisa memakai akun google? tolong diperbaiki secepatnya",2025-09-28 07:15:15,negatif
Pengguna Google,1,saya tidak bisa mengganti foto Profil di Edlink,2025-09-23 15:40:54,negatif
Pengguna Google,5,good,2025-09-23 13:59:09,positif
Pengguna Google,1,"Kenapa edlink keluar sendiri sih, terus pas mau login lagi malah gabisa terus, udah di bersihin changes nya, di uninstall abistu install ulang, di diemin tapi tetep aja gabisa login malah ada tulisan ""Kesalahan Pada Server” terus, sampe skrng gabisa login, padahal ada jadwal kuliah. Kesel banget jadinya",2025-09-23 10:49:45,negatif
Pengguna Google,1,"scan wajah bermasalah, aplikasi jelek",2025-09-23 07:43:43,negatif
Pengguna Google,5,alhamdulillah,2025-09-20 11:03:49,positif
Pengguna Google,1,"aplikasi parah, kenapa sih nggak mirip dengan versi web",2025-09-18 14:06:39,negatif
Pengguna Google,1,diupdate malah ngedow server nya,2025-09-18 07:55:15,negatif
Pengguna Google,5,kenapa ya pdahal sudah di download tapi tidak kelihatan apk nya di layar beranda,2025-09-17 17:53:15,positif
Pengguna Google,1,"Tolong dong perbaiki lagi aplikasinya. saya sudah menggunakan edlink selama 2 semester, dan itu berjalan normal tidak ada kendala. skrg di semester 3 edlink kok lemot banget yaa?? padahal jaringan normal. sekarang susah milhat tugas, mengerjakan tugas, mengirimkan tugas dan susah untuk melihat materi. aku sudah bertanya teman²ku yg menggunakan edlink, mereka juga sama mengalami kendala galat internet. padahal jaringannya aman² saja.",2025-09-17 08:45:05,negatif
Pengguna Google,1,ini kenapa ya server nya eror Mulu jadi susah ngirim tugas dan saya terlambat ngirim tugasnya.,2025-09-16 21:41:22,negatif
Pengguna Google,5,sangat membantu saya dalam perkuliahan aplikasi nya,2025-09-15 12:19:04,positif
Pengguna Google,5,"Aplikasi yang bagus, simpel, dan lumayan membantu.",2025-09-11 07:17:42,positif
Pengguna Google,1,ini kenapa saya gabisa ganti foto profil,2025-09-08 19:15:00,negatif
Pengguna Google,5,"selama smt 2 ini, good 👏",2025-09-08 07:58:24,positif
Pengguna Google,1,aplikasi kaga jelas sekedar ganti foto profil aja banyak akun yang kaga bisa,2025-09-03 16:24:05,negatif
Pengguna Google,2,gak bisa loginn,2025-09-01 17:08:12,negatif
Pengguna Google,4,uuuu niceeeee,2025-08-26 10:12:20,positif
Pengguna Google,4,"apk nya sudah bagus, namun kalo boleh nomor ruangan disertakan juga donk jadi bisa mempermudah mahasiswa dalam mencari ruangan di setiap ada MK diawal semester..",2025-08-21 18:45:00,positif
Pengguna Google,5,"saran dari saya sebagai pengguna, apakah bisa aplikasi edlink ini di tambahkan widget jadwal, jadi nanti kalau mau lihat jadwal tidak perlu buka aplikasinya lagi, hal ini sangat membantu saya sebagai pengguna, terimakasih 😊",2025-08-19 23:51:12,positif
Pengguna Google,5,link yg membantu dalam menempuh kuliah,2025-08-12 22:54:47,positif
Pengguna Google,5,wow,2025-08-09 18:48:14,positif
Pengguna Google,5,UIN hebat,2025-07-24 12:08:57,positif
Pengguna Google,1,pembayaran bermasalah di app tidak ada konsultasi langsung ke developer membuat bingung harus memberikan keluhan kesiapa,2025-07-24 12:00:27,negatif
Pengguna Google,2,krs saya kok tdk keluar di edlink ya min,2025-07-22 22:33:57,negatif
Pengguna Google,1,"aplikasi selalu trafic, sulit mengakses materi",2025-07-15 19:17:04,negatif
Pengguna Google,1,ga jls g bs login,2025-07-14 19:59:07,negatif
Pengguna Google,4,tolong pada tab notifikasi dipisahkan antara : - penguploadan materi baru oleh pengajar - komentar dari rekan kelas karena komentar dapat membuat bingung notifikasi yang terlalu banyak sehingga materi tidak terbaca. mohon bantuannya ya kak,2025-07-13 18:13:29,positif
Pengguna Google,4,membantu sekali untuk proses dan kontrol selama belajar,2025-07-07 16:04:52,positif
Pengguna Google,1,Gada fitur report untuk terjadi masalah.,2025-06-28 11:26:04,negatif
Pengguna Google,2,tolong diperbaiki masalah memutar videonya karena tidak bisa diplay sama sekali,2025-06-23 14:49:19,negatif
Pengguna Google,1,"Tolong untuk pemutar videonya diperbaiki, saya tidak bisa buka sama sekali ketika malam hari. Mungkin sistem atau emang harus refresh setiap malam, tapi saya memiliki waktu luang ketika malam hari, dan hal buruknya karena error saya dianggap alpa atau tidak hadir.",2025-06-23 02:13:26,negatif
Pengguna Google,2,"knp si fitur yg mahasiswa yang udh ngumpulin diilangin. krmn di hp sekarang di laptop gt. padahal buat nambah motivasi bagi aku. kadang suka seneng ""keren, kamu mahasiswa pertama yg mengumpulkan"" jari kek dapet motivasi buat belajar jg wkwk",2025-06-20 13:42:57,negatif
Pengguna Google,4,"Terdapat bug untuk versi tablet tidak bisa play video berdurasi panjang di beberapa video, namun di ponsel android bisa. Sebaiknya jadikan prioritas untuk diperbaiki. Terimakasih",2025-06-19 05:25:17,positif
Pengguna Google,4,"karena masih banyak dosen yang tidak mengupload materi dan tugas tepat waktu, tolong buatkan fitur beranda untuk melihat dan merespond postingan yang tidak tepat waktu. baik itu materi, tugas, atau kuis. ini sangat membantu mahasiswa agar tugas dan materi yang lambat tidak terlambat juga untuk dikerjakan dan di unduh. harapan saya, semoga ini terealisasikan sebelum saya lulus jadi sarjana. terima kasih",2025-06-14 10:04:43,positif
Pengguna Google,5,"tolong adakan fitur zoom pada scan presensi...... Makasiii sudah mendengarkan masukan kami, fitur zoom in ini beneran memudahkan presensi min thanksss",2025-06-13 08:16:54,positif
Pengguna Google,5,sangat bagus utk komunikasi dan informasi,2025-06-13 07:17:08,positif
Pengguna Google,5,the best,2025-06-11 20:39:15,positif
Pengguna Google,1,Foto profil tidak bisa di ganti sudah beberapa hari???,2025-06-09 19:08:01,negatif
Pengguna Google,4,b4 gara² PP ilang+gabisa dipasang lagi(salah satu bug),2025-06-09 07:36:43,positif
Pengguna Google,5,"Membantu dalam perkuliahan, terbaikcuman kadang eror saat scan absensi",2025-05-31 09:13:48,positif
Pengguna Google,2,"untuk fitur pengirim file di media library bagian personal tolong penyimpanannya diperbanyak lagi,jangan 100 mb doang 🙏",2025-05-30 11:02:11,negatif
Pengguna Google,1,mau ngrjain tugas vid tpi leletnya minta ampun,2025-05-26 18:52:11,negatif
Pengguna Google,4,"kok sekarang gabisa melihat siapa saja yg sudah mengumpulkan tugas ya?, kembalikan yang seperti itu aja dong, biar bisa ngingetin temen yang belum ngumpulin tugas",2025-05-26 09:59:49,positif
Pengguna Google,5,njay fitur zoom kren banget kak jadi ga telat lagi dan maju kedepan lagi buat scan absensi 😋🤙🤝🤝🤝,2025-05-19 08:38:12,positif
Pengguna Google,5,"Mohon perbaikan atau solusi, Pada saat menulis dikolom Komentar, kolom komentar tidak mau naik dan selalu tertutup dibelakang aplikasi keyboard android.",2025-05-12 18:25:49,positif
Pengguna Google,1,knp aplikasinya saat di berikan quis oleh dosen waktu masuk waktunya langsung hbiss😭,2025-05-09 15:38:31,negatif
Pengguna Google,1,"Pada saat scan barcode absen tidak bisa di zoom, sangat menyusahkan apalagi kalau duduk di agak belakang harus maju² untuk scan. Pencahayaannya juga jelek sekali, buram",2025-05-08 16:21:28,negatif
Pengguna Google,1,saat kuis hampir semua mahasiswa telah selesai mengerjakannya tapi masalahnya di sistem daftar score di kelas kita ada 30 orang sedangkan di kuiz ada 10 dan 25 lainnya yang artinya ada 35 orang yang mengerjakan kuis? gak cuman 1x tapi setiap kuis,2025-05-05 13:57:06,negatif
Pengguna Google,5,oke,2025-05-03 08:33:25,positif
Pengguna Google,4,"sebelumnya gue sepenuhnya suka sama ed link, sekarang udh kurang karna di fitur pengerjaan tugas kita tidak bisa melihat lagi daftar orang yang sudah mengumpulkan tugas, tolong yang sudah bagus fiturnya jgn dihapus dong",2025-05-01 17:03:32,positif
Pengguna Google,5,gabisa ngirim file,2025-04-30 01:42:41,positif
Pengguna Google,2,"terkadang jawaban quiz yang sudah dijawab berubah rubah, jawaban yang sudah benar menjadi salah tolong lebih dikoreksi lagi edlink karna sangat berpengaruh terhadap nilai",2025-04-29 12:29:09,negatif
Pengguna Google,5,cocok,2025-04-28 16:05:57,positif
Pengguna Google,1,"masih ada sebagian file yang tidak bisa dibuka secara langsung lewat edlink (eror), maka harus download dulu. ketika membuka file di edlink, file tersebut akan otomatis rotasi (ketika hp miring sedikit). saran saya hapus fitur auto rotate dan adakan fitur rotasi manual",2025-04-24 18:44:43,negatif
Pengguna Google,5,Mantap,2025-04-23 09:52:13,positif
Pengguna Google,1,setelah di update jdi kurang nyaman. ruang kelas jadi kosong walau udh diganti² periode semuanya kosong. quiz jdi pada ilang. mau ikut belajarny gmn coba klo kek gini,2025-04-19 05:43:13,negatif
Pengguna Google,4,edlink saya bermasalah tugas dan jadwal tidak muncul mohon solusi nya,2025-04-16 21:55:13,positif
Pengguna Google,1,Belum juga isi kuiz tiba' dahan ajh jadi saya ga punya nilai gimna si edlink merugikan sekalii,2025-04-16 11:33:50,negatif
Pengguna Google,1,"kok diakun edlink saya tidak menunjukkan jadwal perkuliahan dan juga tidak masuknya tugas yang diberikan, padahaltugas sudah dikirimkan keedlink oleh dosen",2025-04-14 10:27:38,negatif
Pengguna Google,1,edlink sekarang banyak error nya mau up file tugas keluar terus padahal ruang penyimpanan masih banyak yg kosong,2025-04-06 20:07:16,negatif
Pengguna Google,1,fitur untuk melihat yang sudah mengerjakan kenapa di hapus??? padahal fitur itu sangat membantu untuk tau siapa aja yang udah kerjain supaya bisa mengingatkan bagi yang belum mengerjakan. Tolong kembalikan fitur tersebut!!,2025-04-05 20:55:53,negatif
Pengguna Google,2,kenapa fitur lihat semua di tampilan tugas² hilang di saya? sudah di update tetep sama,2025-04-03 14:47:50,negatif
Pengguna Google,5,mudah di akses,2025-03-30 04:42:12,positif
Pengguna Google,1,"notifikasi komentar orang lain pun masuk, alhasil notif dari dosen kependam tolong pertimbangkan agar ganya notifikasi dari dosen atau yang mention saja yang masuk notifikasi Mengganggu sekali, kontra produktif",2025-03-28 17:48:18,negatif
Pengguna Google,1,"Aplikasi Cacad sering error padahal device bagus, kurang dioptimasi. busyeet",2025-03-27 23:54:58,negatif
Pengguna Google,1,"Aplikasi sampah, bisa pula Quiz udah cape mikir malah berubah jawabannya. Udah gua cek emang bukan gua doang, sekelas isi 27 orang kami 6 orang emang berubah jawabannya padahan udah di cek berkali kali pake jawaban yang bener dari yang selesai duluan",2025-03-25 10:35:53,negatif
Pengguna Google,5,Sangat bagus,2025-03-24 18:20:15,positif
Pengguna Google,1,setiap pengiriman file atau yang lainnya pasti bermasalah terus nggak pernah benar,2025-03-23 16:00:46,negatif
Pengguna Google,2,"Kenapa ya kalo mengerjakan kuis di edlink itu jawabannya tidak bisa ditekan, sudah dicoba berulang kali juga tetap tidak bisa.",2025-03-20 13:38:42,negatif
Pengguna Google,5,Mudah digunakan,2025-03-19 10:27:10,positif
Pengguna Google,1,banyak fitur yang sudah dihilangkan,2025-03-15 22:45:35,negatif
Pengguna Google,1,my unimerz,2025-03-15 09:30:46,negatif
Pengguna Google,5,Oke,2025-03-15 05:21:55,positif
Pengguna Google,1,Update sekarang malah tidak dapat melihat mahasiswa yang sudah mengumpulkan tugas. Suatu kemunduran,2025-03-14 19:51:31,negatif
Pengguna Google,5,Aplikasi sangat membantu untuk proses perkuliahan 🫰🏻,2025-03-13 22:18:24,positif
Pengguna Google,1,"Bnyak errornya, gegara edlink di alpha 3 minggu pdhal absen full lngsng di kampus, krna aplikasi ga muncul kelas,dan tugasnya pdhl KRS udh di aplikasi tagihan pembayaran sudah lunas. Samlah aplikasi ganggu kuliah orang, klo smpe kenapa napa ipk gua, gua tuntut ini aplikasi",2025-03-13 07:31:40,negatif
Pengguna Google,1,"Tolong di perbaiki, tiba tiba jadwal perkuliahan saya pada hilang semua di kalender",2025-03-13 03:15:43,negatif
Pengguna Google,1,Tolong dong kalo ada info bayaran jangan diadain menjelang akhir jadwal pembayaran mana ngga ada notifikasinya lg tolong dong kalo ada info bayaran gt adain di notifikasi jangan malah setelah bayar baru ada notifnya kan saya jadi bolak-balik cek ada ngga nih bayaran jadi agak ribet saya,2025-03-11 21:04:24,negatif
Pengguna Google,5,"Edlink nya sedang bermasalah sekarang mohon diatasi ya,karna saat zoom di edlink gabisa masuk karena error,layar nya putih semua...mohon bertindak segera ya...terima kasih atas perhatiannya",2025-03-11 14:12:04,positif
Pengguna Google,1,"Tolong dibenahi perihal sering terjadinya error pada sistem, entah itu tidak bisa login atau semua fitur aplikasi yang tidak muncul. Benar2 sangat mengganggu jika ada pembelajaran secara daring jadi tidak bisa ikut masuk kedalam kelas.",2025-03-11 10:31:28,negatif
Pengguna Google,2,Setelah update urutan jadwal perkuliahan jadi acak - acakan,2025-03-11 08:17:11,negatif
Pengguna Google,1,"kenapa edlink saya ga bisa kebuka terus yaa?? katanya ada kesalahan server mulu, jadi sering error kenapa ya?",2025-03-10 18:56:35,negatif
Pengguna Google,2,Minn pliss kenapa akun ku ga bisa download apk ny tolong bantu min🙏🏻,2025-03-08 22:03:52,negatif
Pengguna Google,1,"Saya pernah melakukan ujian, dan ketika muncul jawabannya tidak sesuai, ada jawaban yang tiba2 pas di cek malah keganti dengan jawaban lain. Akhirnya nilai jadi kurang karena jawaban tersebut yg terganti. Mohon di perbaiki",2025-03-08 15:44:20,negatif
Pengguna Google,1,"Kenapa saya tidak bisa mengupload dan mengirimkan jawaban,ini tentu sangat menyulitkan saya huhu tolongg di perbaikii",2025-03-08 08:55:46,negatif
Pengguna Google,5,Sangat bermanfaat..,2025-03-07 13:37:03,positif
Pengguna Google,2,"ijin admin, sy br hub pihak kampus dan ternyata sy sdh di KRS kan. tp ternyata di akun aplikasi edlink saya masih kosong untuk KRS dan keterangan2 lainnya. mana perkuliahan sdh berjalan., ini system gimana kak?",2025-03-07 07:16:34,negatif
Pengguna Google,1,Fitur yang sudah mengumpulkan kenapa di HILANGKAN!?!? Itu berguna bagi saya dan teman saya agar tau siapa yang belum ngumpul dan bisa membantu mengingankan. Tidak akan ku ubah bintangnya jika fitur itu belum di kembalikan.,2025-03-06 15:19:55,negatif
